		PEN Distance(cancer genes)	PEN Distance(other genes)	PEN-diff	Distance(cancer genes)	Distance(other genes)	Distance-diff	ppr(cancer genes)	ppr(other genes)	ppr-diff
GNL3	SERPINE1	7.810477777777777	9.156482690622251	1.3460049128444744	2.8125	3.3966272729950817	0.5841272729950817	0.0008370266823425323	0.00042935674594943096	-0.0004076699363931014
GNL3	NOS3	8.904333333333334	10.316107537248019	1.4117742039146854	3.5	4.285883107429251	0.7858831074292514	0.0007669691776209856	0.0004297657228123423	-0.0003372034548086433
GNL3	FOXO1	7.638561111111111	9.035438694127944	1.396877583016833	2.75	3.4871160444613962	0.7371160444613962	0.0015499073213353896	0.0004264177915883782	-0.0011234895297470115
GNL3	RBX1	7.666727777777778	9.127886744084119	1.461158966306341	2.6875	3.488877383078745	0.8013773830787452	0.001539235337307703	0.0004260036283613584	-0.0011132317089463445
GNL3	FOXP3	8.067977777777777	9.39069447852761	1.322716700749833	2.8125	3.409837312625201	0.5973373126252008	0.0008604944946746824	0.00042922690948700903	-0.0004312675851876733
BIRC5	BCL2	6.415733333333333	7.911579995617878	1.4958466622845448	2.6875	3.376045794804051	0.688545794804051	0.0012568508857616636	0.00042610511412041204	-0.0008307457716412515
BIRC5	TP53AIP1	9.650777777777778	10.42150116126233	0.7707233834845528	2.875	1.8205636283575517	-1.0544363716424483	0.0004948975025057517	0.00025637822821409956	-0.0002385192742916522
BIRC5	CCNK	9.650777777777778	10.42150116126233	0.7707233834845528	2.875	1.8205636283575517	-1.0544363716424483	0.0004948975025057517	0.00025637822821409956	-0.0002385192742916522
BIRC5	PPP2R5D	6.246816666666667	7.665750985977221	1.4189343193105541	2.5625	3.270585645090269	0.7080856450902688	0.0011738334425322016	0.00042777624478778015	-0.0007460571977444215
BIRC5	HMMR	9.650777777777778	10.42150116126233	0.7707233834845528	2.875	1.8205636283575517	-1.0544363716424483	0.0004948975025057517	0.00025637822821409956	-0.0002385192742916522
BIRC5	SERPINE1	6.830005555555555	8.233541542506583	1.4035359869510273	2.875	3.4577278731836194	0.5827278731836194	0.0008692717078794963	0.0004293745594249576	-0.00043989714845453867
BIRC5	NOS3	7.923861111111111	9.39316638913235	1.4693052780212392	3.5625	4.34698370761779	0.78448370761779	0.0007992142031579495	0.0004297835362878689	-0.00036943066687008055
BIRC5	FOXO1	6.658088888888889	8.112497546012275	1.4544086571233859	2.8125	3.548216644649934	0.7357166446499339	0.0015821523468723536	0.00042643560506390476	-0.0011557167418084489
BIRC5	RBX1	6.686255555555556	8.204945595968452	1.5186900404128956	2.75	3.549977983267283	0.7999779832672829	0.0015714803628446667	0.00042602144183688506	-0.0011454589210077816
BIRC5	FOXP3	7.0875055555555555	8.467753330411941	1.380247774856386	2.875	3.4709379128137385	0.5959379128137385	0.0008927395202116461	0.0004292447229625356	-0.00046349479724911054
BCL2	TP53AIP1	9.277855555555554	10.00297883435609	0.7251232788005364	2.5	1.5554821664464993	-0.9445178335535007	0.0007619533832559119	0.000257369304837075	-0.0005045840784188369
BCL2	CCNK	9.277855555555554	10.00297883435609	0.7251232788005364	2.5	1.5554821664464993	-0.9445178335535007	0.0007619533832559119	0.000257369304837075	-0.0005045840784188369
BCL2	PPP2R5D	5.873894444444444	7.247228659070982	1.3733342146265377	2.375	3.005504183179216	0.630504183179216	0.0014408893232823617	0.0004287673214107556	-0.001012122001871606
BCL2	HMMR	9.277855555555554	10.00297883435609	0.7251232788005364	2.5	1.5554821664464993	-0.9445178335535007	0.0007619533832559119	0.000257369304837075	-0.0005045840784188369
BCL2	SERPINE1	6.457083333333332	7.815019215600344	1.3579358822670118	2.6875	3.192646411272567	0.505146411272567	0.0011363275886296564	0.000430365636047933	-0.0007059619525817234
BCL2	NOS3	7.550938888888888	8.974644062226112	1.4237051733372237	3.375	4.081902245706737	0.7069022457067371	0.0010662700839081096	0.00043077461291084434	-0.0006354954709972653
BCL2	FOXO1	6.285166666666665	7.693975219106035	1.4088085524393694	2.625	3.2831351827388815	0.6581351827388815	0.0018492082276225137	0.0004274266816868802	-0.0014217815459356335
BCL2	RBX1	6.313333333333333	7.786423269062212	1.4730899357288791	2.5625	3.284896521356231	0.7223965213562309	0.001838536243594827	0.0004270125184598605	-0.0014115237251349664
BCL2	FOXP3	6.714583333333333	8.049231003505701	1.3346476701723686	2.6875	3.2058564509026857	0.5183564509026857	0.0011597954009618064	0.00043023579958551103	-0.0007295596013762954
TP53AIP1	CCNK	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TP53AIP1	PPP2R5D	9.10893888888889	9.757149824715434	0.648210935826544	2.25	1.450022016732717	-0.7999779832672831	0.0006789359400264499	0.0002590404355044431	-0.0004198955045220068
TP53AIP1	HMMR	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TP53AIP1	SERPINE1	9.692127777777777	10.324940381244797	0.6328126034670198	2.875	1.6371642448260677	-1.2378357551739323	0.0003743742053737445	0.0002606387501416205	-0.00011373545523212398
TP53AIP1	NOS3	10.785983333333334	11.484565227870565	0.6985818945372309	4.25	2.526420079260238	-1.7235799207397622	0.0003043167006521977	0.00026104772700453186	-4.326897364766586e-05
TP53AIP1	FOXO1	9.520211111111111	10.203896384750488	0.6836852736393766	2.75	1.7276530162923822	-1.0223469837076178	0.0010872548443666018	0.0002576997957805677	-0.0008295550485860341
TP53AIP1	RBX1	9.548377777777779	10.296344434706665	0.7479666569288863	2.625	1.7294143549097314	-0.8955856450902686	0.001076582860338915	0.00025728563255354795	-0.0008192972277853671
TP53AIP1	FOXP3	9.949627777777778	10.559152169150154	0.6095243913723767	2.875	1.6503742844561866	-1.2246257155438134	0.00039784201770589445	0.00026050891367919855	-0.0001373331040266959
CCNK	PPP2R5D	9.10893888888889	9.757149824715434	0.648210935826544	2.25	1.450022016732717	-0.7999779832672831	0.0006789359400264499	0.0002590404355044431	-0.0004198955045220068
CCNK	HMMR	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
CCNK	SERPINE1	9.692127777777777	10.324940381244797	0.6328126034670198	2.875	1.6371642448260677	-1.2378357551739323	0.0003743742053737445	0.0002606387501416205	-0.00011373545523212398
CCNK	NOS3	10.785983333333334	11.484565227870565	0.6985818945372309	4.25	2.526420079260238	-1.7235799207397622	0.0003043167006521977	0.00026104772700453186	-4.326897364766586e-05
CCNK	FOXO1	9.520211111111111	10.203896384750488	0.6836852736393766	2.75	1.7276530162923822	-1.0223469837076178	0.0010872548443666018	0.0002576997957805677	-0.0008295550485860341
CCNK	RBX1	9.548377777777779	10.296344434706665	0.7479666569288863	2.625	1.7294143549097314	-0.8955856450902686	0.001076582860338915	0.00025728563255354795	-0.0008192972277853671
CCNK	FOXP3	9.949627777777778	10.559152169150154	0.6095243913723767	2.875	1.6503742844561866	-1.2246257155438134	0.00039784201770589445	0.00026050891367919855	-0.0001373331040266959
PPP2R5D	HMMR	9.10893888888889	9.757149824715434	0.648210935826544	2.25	1.450022016732717	-0.7999779832672831	0.0006789359400264499	0.0002590404355044431	-0.0004198955045220068
PPP2R5D	SERPINE1	6.288166666666666	7.569190205959687	1.2810235392930212	2.5625	3.0871862615587844	0.5246862615587844	0.0010533101454001945	0.0004320367667153012	-0.0006212733786848933
PPP2R5D	NOS3	7.382022222222222	8.728815052585455	1.346792830363233	3.25	3.9764420959929545	0.7264420959929545	0.0009832526406786477	0.0004324457435782125	-0.0005508068971004352
PPP2R5D	FOXO1	6.116249999999999	7.448146209465378	1.3318962094653788	2.5	3.177675033025099	0.6776750330250989	0.0017661907843930518	0.00042909781235424835	-0.0013370929720388034
PPP2R5D	RBX1	6.144416666666666	7.540594259421555	1.3961775927548885	2.4375	3.1794363716424483	0.7419363716424483	0.0017555188003653649	0.0004286836491272286	-0.0013268351512381363
PPP2R5D	FOXP3	6.5456666666666665	7.8034019938650445	1.257735327198378	2.5625	3.1003963011889035	0.5378963011889035	0.0010767779577323443	0.0004319069302528792	-0.0006448710274794651
HMMR	SERPINE1	9.692127777777777	10.324940381244797	0.6328126034670198	2.875	1.6371642448260677	-1.2378357551739323	0.0003743742053737445	0.0002606387501416205	-0.00011373545523212398
HMMR	NOS3	10.785983333333334	11.484565227870565	0.6985818945372309	4.25	2.526420079260238	-1.7235799207397622	0.0003043167006521977	0.00026104772700453186	-4.326897364766586e-05
HMMR	FOXO1	9.520211111111111	10.203896384750488	0.6836852736393766	2.75	1.7276530162923822	-1.0223469837076178	0.0010872548443666018	0.0002576997957805677	-0.0008295550485860341
HMMR	RBX1	9.548377777777779	10.296344434706665	0.7479666569288863	2.625	1.7294143549097314	-0.8955856450902686	0.001076582860338915	0.00025728563255354795	-0.0008192972277853671
HMMR	FOXP3	9.949627777777778	10.559152169150154	0.6095243913723767	2.875	1.6503742844561866	-1.2246257155438134	0.00039784201770589445	0.00026050891367919855	-0.0001373331040266959
SERPINE1	NOS3	7.965211111111111	9.296605609114817	1.3313944980037062	3.5625	4.1635843240863055	0.6010843240863055	0.0006786909060259422	0.0004340440582153899	-0.00024464684781055234
SERPINE1	FOXO1	6.6994388888888885	8.015936765994741	1.3164978771058529	2.8125	3.36481726111845	0.5523172611184499	0.0014616290497403463	0.0004306961269914258	-0.0010309329227489205
SERPINE1	RBX1	6.727605555555556	8.108384815950917	1.3807792603953608	2.75	3.3665785997357993	0.6165785997357993	0.0014509570657126596	0.000430281963764406	-0.0010206751019482536
SERPINE1	FOXP3	7.128855555555555	8.371192550394408	1.242336994838853	2.875	3.287538529282254	0.4125385292822541	0.000772216223079639	0.00043350524489005663	-0.0003387109781895824
NOS3	FOXO1	7.793294444444443	9.175561612620509	1.3822671681760657	3.5	4.25407309555262	0.75407309555262	0.0013915715450187995	0.0004311051038543371	-0.0009604664411644624
NOS3	RBX1	7.821461111111111	9.268009662576684	1.4465485514655736	3.4375	4.255834434169969	0.8183344341699694	0.0013808995609911128	0.0004306909406273173	-0.0009502086203637955
NOS3	FOXP3	8.22271111111111	9.530817397020176	1.3081062859090657	3.5625	4.176794363716424	0.6142943637164242	0.0007021587183580922	0.00043391422175296796	-0.00026824449660512427
FOXO1	RBX1	6.555688888888889	7.987340819456609	1.4316519305677202	2.6875	3.457067371202114	0.7695673712021138	0.002163837704705517	0.0004273430094033532	-0.0017364946953021638
FOXO1	FOXP3	6.956938888888889	8.250148553900098	1.2932096650112097	2.8125	3.3780273007485686	0.5655273007485686	0.0014850968620724963	0.0004305662905290038	-0.0010545305715434924
RBX1	FOXP3	6.985105555555556	8.342596603856276	1.3574910483007194	2.75	3.379788639365918	0.629788639365918	0.0014744248780448096	0.00043015212730198406	-0.0010442727507428255
TUBB	TUBA4A	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBB	TUBA1A	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBB	TUBB3	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBB	TUBA1C	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBB	TUBA1B	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBB	BCL2	7.616855555555555	8.981892813321638	1.3650372577660832	3.375	3.970057243505064	0.5950572435050638	0.0011576800010455622	0.00043036507032085964	-0.0007273149307247026
TUBB	ACSS2	9.144488888888887	10.478452519719536	1.3339636308306488	4.25	4.982826948480845	0.7328269484808452	0.0007004400429635836	0.0004341229393658326	-0.000266317103597751
TUBB	STMN1	8.62733888888889	10.092321757230499	1.4649828683416093	3.5625	4.340819022457067	0.7783190224570671	0.0017289600783481835	0.0004292209448034348	-0.0012997391335447487
TUBB	MAP3K1	7.430416666666666	8.591361240140227	1.1609445734735608	3.25	3.834654337296345	0.5846543372963451	0.0007941870699684226	0.0004332213447817623	-0.00036096572518666027
TUBB	ERCC2	7.790788888888889	9.044131266432952	1.2533423775440635	3.625	4.333993835314839	0.7089938353148391	0.0007227185922936413	0.000418149776343163	-0.0003045688159504783
TUBB	PDCD4	8.634905555555555	9.87394653812444	1.2390409825688842	3.5625	4.13518273888155	0.5726827388815501	0.0007433385730836856	0.00043364632599979757	-0.00030969224708388805
TUBB	DSCAM	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBB	EPHA5	8.569622222222222	9.829427563540769	1.2598053413185468	3.5	4.079040070453544	0.5790400704535443	0.0007954742281180169	0.0004312444851147756	-0.0003642297430032413
TUBB	EIF4EBP1	8.966388888888888	10.204022020157748	1.2376331312688595	3.875	4.32078379568472	0.4457837956847204	0.0006289195621970869	0.00043239785148488786	-0.000196521710712199
TUBB	MYB	7.255488888888888	8.655045464504816	1.3995565756159278	3.4375	3.944297666226332	0.506797666226332	0.0012689308177154328	0.0004310978353713385	-0.0008378329823440944
TUBB	SOD2	8.500694444444443	9.861485560911492	1.3607911164670483	3.5	4.132540730955526	0.632540730955526	0.0009460162153902947	0.0004329010886884897	-0.000513115126701805
TUBB	TUBA3C	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBB	LIF	7.716977777777777	8.856914943032436	1.1399371652546586	3.3125	3.9018053720827828	0.5893053720827828	0.0007666888065089002	0.00043330746887017615	-0.00033338133763872405
TUBB	SMAD4	7.436905555555555	8.621298115687997	1.1843925601324425	3.375	3.8890356671070014	0.5140356671070014	0.001013572280478167	0.0004314245999886742	-0.0005821476804894929
TUBB	NFE2	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBB	MAD1L1	9.130638888888889	10.429489504820321	1.298850615931432	4.4375	4.96741523557904	0.5299152355790397	0.0005522180660555561	0.0004346799181747838	-0.00011753814788077234
TUBB	EDNRB	8.173116666666665	9.458058435582817	1.284941768916152	3.5	4.040290620871863	0.540290620871863	0.0008060127616083225	0.00043339816588400617	-0.0003726145957243163
TUBB	SOX10	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBB	FOS	7.160944444444445	8.269842156003506	1.1088977115590612	3.25	3.7538529282254514	0.5038529282254514	0.0008752394646341837	0.00043286600710188127	-0.0004423734575323024
TUBB	ERCC1	10.8519	11.49181397896609	0.6399139789660886	4.25	2.4145750770585646	-1.8354249229414354	0.0003957266177896503	0.00026063818441454716	-0.00013508843337510312
TUBA4A	STMN1	10.28833888888889	11.113407778264953	0.8250688893760643	2.875	1.926243945398503	-0.948756054601497	0.0013332334605585332	0.0002562251793196501	-0.001077008281238883
TUBA4A	PDCD4	10.295905555555557	10.895032559158892	0.5991270036033356	2.875	1.7206076618229855	-1.1543923381770145	0.0003476119552940354	0.0002606505605160129	-8.696139477802248e-05
TUBA4A	DSCAM	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	EPHA5	10.230622222222223	10.850513584575221	0.6198913623529982	2.75	1.6644649933949802	-1.0855350066050198	0.00039974761032836667	0.00025824871963099096	-0.0001414988906973757
TUBA4A	EIF4EBP1	10.627388888888888	11.225108041192202	0.5977191523033145	3.5	1.9062087186261558	-1.5937912813738442	0.0002331929444074366	0.0002594020860011032	2.6209141593666607e-05
TUBA4A	MYB	8.916488888888889	9.676131485539269	0.7596425966503801	2.625	1.5297225891677675	-1.0952774108322325	0.0008732041999257825	0.00025810206988755377	-0.0006151021300382286
TUBA4A	SOD2	10.161694444444445	10.882571581945946	0.7208771375015015	2.75	1.7179656538969617	-1.0320343461030383	0.0005502895976006445	0.000259905323204705	-0.00029038427439593943
TUBA4A	TUBA3C	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	LIF	9.377977777777778	9.87800096406689	0.5000231862891127	2.375	1.4872302950242184	-0.8877697049757816	0.00037096218871925	0.0002603117033863915	-0.00011065048533285849
TUBA4A	SMAD4	9.097905555555556	9.642384136722452	0.5444785811668957	2.5	1.4744605900484369	-1.0255394099515631	0.0006178456626885167	0.00025842883450488956	-0.00035941682818362714
TUBA4A	NFE2	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	MAD1L1	10.79163888888889	11.450575525854775	0.6589366369658851	4.625	2.5528401585204756	-2.0721598414795244	0.0001564914482659059	0.00026168415269099915	0.00010519270442509325
TUBA4A	EDNRB	9.834116666666667	10.47914445661727	0.6450277899506034	2.75	1.6257155438132982	-1.1242844561867018	0.0004102861438186722	0.0002604024004002215	-0.00014988374341845067
TUBA4A	FOS	8.821944444444444	9.290928177037959	0.46898373259351445	2.25	1.3392778511668868	-0.9107221488331132	0.0004795128468445334	0.0002598702416180966	-0.00021964260522643677
TUBA4A	ERCC1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	TUBA1B	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	STMN1	10.28833888888889	11.113407778264953	0.8250688893760643	2.875	1.926243945398503	-0.948756054601497	0.0013332334605585332	0.0002562251793196501	-0.001077008281238883
TUBA1A	PDCD4	10.295905555555557	10.895032559158892	0.5991270036033356	2.875	1.7206076618229855	-1.1543923381770145	0.0003476119552940354	0.0002606505605160129	-8.696139477802248e-05
TUBA1A	DSCAM	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	EPHA5	10.230622222222223	10.850513584575221	0.6198913623529982	2.75	1.6644649933949802	-1.0855350066050198	0.00039974761032836667	0.00025824871963099096	-0.0001414988906973757
TUBA1A	EIF4EBP1	10.627388888888888	11.225108041192202	0.5977191523033145	3.5	1.9062087186261558	-1.5937912813738442	0.0002331929444074366	0.0002594020860011032	2.6209141593666607e-05
TUBA1A	MYB	8.916488888888889	9.676131485539269	0.7596425966503801	2.625	1.5297225891677675	-1.0952774108322325	0.0008732041999257825	0.00025810206988755377	-0.0006151021300382286
TUBA1A	SOD2	10.161694444444445	10.882571581945946	0.7208771375015015	2.75	1.7179656538969617	-1.0320343461030383	0.0005502895976006445	0.000259905323204705	-0.00029038427439593943
TUBA1A	TUBA3C	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	LIF	9.377977777777778	9.87800096406689	0.5000231862891127	2.375	1.4872302950242184	-0.8877697049757816	0.00037096218871925	0.0002603117033863915	-0.00011065048533285849
TUBA1A	SMAD4	9.097905555555556	9.642384136722452	0.5444785811668957	2.5	1.4744605900484369	-1.0255394099515631	0.0006178456626885167	0.00025842883450488956	-0.00035941682818362714
TUBA1A	NFE2	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	MAD1L1	10.79163888888889	11.450575525854775	0.6589366369658851	4.625	2.5528401585204756	-2.0721598414795244	0.0001564914482659059	0.00026168415269099915	0.00010519270442509325
TUBA1A	EDNRB	9.834116666666667	10.47914445661727	0.6450277899506034	2.75	1.6257155438132982	-1.1242844561867018	0.0004102861438186722	0.0002604024004002215	-0.00014988374341845067
TUBA1A	FOS	8.821944444444444	9.290928177037959	0.46898373259351445	2.25	1.3392778511668868	-0.9107221488331132	0.0004795128468445334	0.0002598702416180966	-0.00021964260522643677
TUBA1A	ERCC1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	TUBA1C	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	TUBA1B	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	STMN1	10.28833888888889	11.113407778264953	0.8250688893760643	2.875	1.926243945398503	-0.948756054601497	0.0013332334605585332	0.0002562251793196501	-0.001077008281238883
TUBB3	PDCD4	10.295905555555557	10.895032559158892	0.5991270036033356	2.875	1.7206076618229855	-1.1543923381770145	0.0003476119552940354	0.0002606505605160129	-8.696139477802248e-05
TUBB3	DSCAM	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	EPHA5	10.230622222222223	10.850513584575221	0.6198913623529982	2.75	1.6644649933949802	-1.0855350066050198	0.00039974761032836667	0.00025824871963099096	-0.0001414988906973757
TUBB3	EIF4EBP1	10.627388888888888	11.225108041192202	0.5977191523033145	3.5	1.9062087186261558	-1.5937912813738442	0.0002331929444074366	0.0002594020860011032	2.6209141593666607e-05
TUBB3	MYB	8.916488888888889	9.676131485539269	0.7596425966503801	2.625	1.5297225891677675	-1.0952774108322325	0.0008732041999257825	0.00025810206988755377	-0.0006151021300382286
TUBB3	SOD2	10.161694444444445	10.882571581945946	0.7208771375015015	2.75	1.7179656538969617	-1.0320343461030383	0.0005502895976006445	0.000259905323204705	-0.00029038427439593943
TUBB3	TUBA3C	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	LIF	9.377977777777778	9.87800096406689	0.5000231862891127	2.375	1.4872302950242184	-0.8877697049757816	0.00037096218871925	0.0002603117033863915	-0.00011065048533285849
TUBB3	SMAD4	9.097905555555556	9.642384136722452	0.5444785811668957	2.5	1.4744605900484369	-1.0255394099515631	0.0006178456626885167	0.00025842883450488956	-0.00035941682818362714
TUBB3	NFE2	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	MAD1L1	10.79163888888889	11.450575525854775	0.6589366369658851	4.625	2.5528401585204756	-2.0721598414795244	0.0001564914482659059	0.00026168415269099915	0.00010519270442509325
TUBB3	EDNRB	9.834116666666667	10.47914445661727	0.6450277899506034	2.75	1.6257155438132982	-1.1242844561867018	0.0004102861438186722	0.0002604024004002215	-0.00014988374341845067
TUBB3	FOS	8.821944444444444	9.290928177037959	0.46898373259351445	2.25	1.3392778511668868	-0.9107221488331132	0.0004795128468445334	0.0002598702416180966	-0.00021964260522643677
TUBB3	ERCC1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	TUBA1B	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	STMN1	10.28833888888889	11.113407778264953	0.8250688893760643	2.875	1.926243945398503	-0.948756054601497	0.0013332334605585332	0.0002562251793196501	-0.001077008281238883
TUBA1C	PDCD4	10.295905555555557	10.895032559158892	0.5991270036033356	2.875	1.7206076618229855	-1.1543923381770145	0.0003476119552940354	0.0002606505605160129	-8.696139477802248e-05
TUBA1C	DSCAM	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	EPHA5	10.230622222222223	10.850513584575221	0.6198913623529982	2.75	1.6644649933949802	-1.0855350066050198	0.00039974761032836667	0.00025824871963099096	-0.0001414988906973757
TUBA1C	EIF4EBP1	10.627388888888888	11.225108041192202	0.5977191523033145	3.5	1.9062087186261558	-1.5937912813738442	0.0002331929444074366	0.0002594020860011032	2.6209141593666607e-05
TUBA1C	MYB	8.916488888888889	9.676131485539269	0.7596425966503801	2.625	1.5297225891677675	-1.0952774108322325	0.0008732041999257825	0.00025810206988755377	-0.0006151021300382286
TUBA1C	SOD2	10.161694444444445	10.882571581945946	0.7208771375015015	2.75	1.7179656538969617	-1.0320343461030383	0.0005502895976006445	0.000259905323204705	-0.00029038427439593943
TUBA1C	TUBA3C	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	LIF	9.377977777777778	9.87800096406689	0.5000231862891127	2.375	1.4872302950242184	-0.8877697049757816	0.00037096218871925	0.0002603117033863915	-0.00011065048533285849
TUBA1C	SMAD4	9.097905555555556	9.642384136722452	0.5444785811668957	2.5	1.4744605900484369	-1.0255394099515631	0.0006178456626885167	0.00025842883450488956	-0.00035941682818362714
TUBA1C	NFE2	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	MAD1L1	10.79163888888889	11.450575525854775	0.6589366369658851	4.625	2.5528401585204756	-2.0721598414795244	0.0001564914482659059	0.00026168415269099915	0.00010519270442509325
TUBA1C	EDNRB	9.834116666666667	10.47914445661727	0.6450277899506034	2.75	1.6257155438132982	-1.1242844561867018	0.0004102861438186722	0.0002604024004002215	-0.00014988374341845067
TUBA1C	FOS	8.821944444444444	9.290928177037959	0.46898373259351445	2.25	1.3392778511668868	-0.9107221488331132	0.0004795128468445334	0.0002598702416180966	-0.00021964260522643677
TUBA1C	ERCC1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	STMN1	10.28833888888889	11.113407778264953	0.8250688893760643	2.875	1.926243945398503	-0.948756054601497	0.0013332334605585332	0.0002562251793196501	-0.001077008281238883
TUBA1B	PDCD4	10.295905555555557	10.895032559158892	0.5991270036033356	2.875	1.7206076618229855	-1.1543923381770145	0.0003476119552940354	0.0002606505605160129	-8.696139477802248e-05
TUBA1B	DSCAM	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	EPHA5	10.230622222222223	10.850513584575221	0.6198913623529982	2.75	1.6644649933949802	-1.0855350066050198	0.00039974761032836667	0.00025824871963099096	-0.0001414988906973757
TUBA1B	EIF4EBP1	10.627388888888888	11.225108041192202	0.5977191523033145	3.5	1.9062087186261558	-1.5937912813738442	0.0002331929444074366	0.0002594020860011032	2.6209141593666607e-05
TUBA1B	MYB	8.916488888888889	9.676131485539269	0.7596425966503801	2.625	1.5297225891677675	-1.0952774108322325	0.0008732041999257825	0.00025810206988755377	-0.0006151021300382286
TUBA1B	SOD2	10.161694444444445	10.882571581945946	0.7208771375015015	2.75	1.7179656538969617	-1.0320343461030383	0.0005502895976006445	0.000259905323204705	-0.00029038427439593943
TUBA1B	TUBA3C	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	LIF	9.377977777777778	9.87800096406689	0.5000231862891127	2.375	1.4872302950242184	-0.8877697049757816	0.00037096218871925	0.0002603117033863915	-0.00011065048533285849
TUBA1B	SMAD4	9.097905555555556	9.642384136722452	0.5444785811668957	2.5	1.4744605900484369	-1.0255394099515631	0.0006178456626885167	0.00025842883450488956	-0.00035941682818362714
TUBA1B	NFE2	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	MAD1L1	10.79163888888889	11.450575525854775	0.6589366369658851	4.625	2.5528401585204756	-2.0721598414795244	0.0001564914482659059	0.00026168415269099915	0.00010519270442509325
